id,author_id,parent_id,step,week_number,step_number,text,timestamp,likes,first_reported_at,first_reported_reason,moderation_state,moderated
21757506,cd118beb-8cab-4633-9cad-5d9e47b50593,,3.10,3,10,"Again a challenging revision test, thanks for the mental workout",2017-05-13 11:57:32 UTC,0,,,,
21760150,cd118beb-8cab-4633-9cad-5d9e47b50593,21722130,3.11,3,11,I have the same problem it's OK on my laptop but a horror on the tablet,2017-05-13 15:29:21 UTC,1,,,,
21762455,21ab23d9-a7de-4c9c-b28f-5fcadf559a41,,1.1,1,1,Thanks very much. Nice one.,2017-05-13 18:31:37 UTC,0,,,,
21762566,21ab23d9-a7de-4c9c-b28f-5fcadf559a41,,1.2,1,2,"Hello everyone, l am an electrical/electronic engineer. I am very happy to be path of this fascinating course. I wish you all happy learning. Thanks very much for the nice video introduction.",2017-05-13 18:43:00 UTC,1,,,,
21762684,21ab23d9-a7de-4c9c-b28f-5fcadf559a41,,1.3,1,3,Beautiful video. Thanks very much.,2017-05-13 18:53:47 UTC,1,,,,
21768903,ee4264c6-aec0-4965-a2b5-23555cd98c35,21714900,2.9,2,9,"Where is the guest icon option? I tried signing out but cant see it, and cant see anything of the course either.",2017-05-14 08:57:27 UTC,0,,,,
21769416,021e087a-71dd-4040-bdfc-45b01b512018,,2.9,2,9,Liked that tutorial. I find it easier if I can visualise the problems,2017-05-14 09:42:40 UTC,0,,,,
21769429,021e087a-71dd-4040-bdfc-45b01b512018,,2.10,2,10,Good tutorial. I find visualising the problem best for me,2017-05-14 09:44:04 UTC,1,,,,
21769437,feab8a67-de72-48ed-9b05-431ca674a2df,,1.4,1,4,"I'm here to find out what skills a student needs, to do an engineering course at university.",2017-05-14 09:44:40 UTC,0,,,,
21769891,ee4264c6-aec0-4965-a2b5-23555cd98c35,21709556,3.7,3,7,"Hi Emily,
We take moments about the point A. 

Clockwise:
a * W
+
(a-b) * Wp

Anticlockwise:
(a+a) * Fb

subtract anticlockwise from clockwise, then rearrange equation

",2017-05-14 10:21:28 UTC,0,,,,
21770011,cd118beb-8cab-4633-9cad-5d9e47b50593,,3.11,3,11,Still getting the forces wrong and their directions,2017-05-14 10:31:10 UTC,0,,,,
21770018,cd118beb-8cab-4633-9cad-5d9e47b50593,21722130,3.11,3,11,Found it helps if you reduce the text size,2017-05-14 10:31:34 UTC,1,,,,
21770073,cd118beb-8cab-4633-9cad-5d9e47b50593,,3.12,3,12,"I am still having difficulties identifying the pint and direction of the forces in a FBD, more work needed I'm afraid. 

Not to pleased with the adaptive tutorial, its GUI is a bit cumbersome ",2017-05-14 10:35:21 UTC,1,,,,
21777503,cd118beb-8cab-4633-9cad-5d9e47b50593,21726388,3.14,3,14,Or make certain the spec and the description agree,2017-05-14 20:31:20 UTC,0,,,,
21777556,cd118beb-8cab-4633-9cad-5d9e47b50593,,3.14,3,14,"Nothing wrong with intuition and  estimates, as long as you prove your thoughts before commiting them to a design. Many a time mathmatical blunders have been made and produced resuts that are not correct which have been spotted because an estimation has been carried out (favorite one is decimal point in wrong place, a pin diameter of 40 mm would have been well out of place) ",2017-05-14 20:35:47 UTC,0,,,,
21777828,cd118beb-8cab-4633-9cad-5d9e47b50593,,3.15,3,15,"Still have problems of identifying the direction of the forces in a FBD bit more work needed here.

Saving people from themselves?

 A sensible adult should know better, a child should not be able to reach the equipment anyway however someone will try it. If it is economically feasible then yes it should be taken into consideration otherwise a full risk assessment should be undertaken looking at the probability of the incident occurring and the likely consequences. It may even be that the new structure is not produced as the safety considerations make the structure to expensive  

The wall fixings could pullout of the wall due to insufficient grip (wrong sized hole drilled or structural defects) many situation may well be outside the control of the line manufacture, suitable fixing instructions and warnings should be provided.

  ",2017-05-14 20:57:13 UTC,0,,,,
21779058,38b12a0b-15dd-4724-9399-92b4ab77c15e,21714900,2.9,2,9,After clicking on the launch button of the adaptive tutorial it will redirect you to a new page. There at the top you will have an icon of gear beside which the guest option is available. Click on it. You will be taken directly to the tutorial page. ,2017-05-14 23:05:01 UTC,0,,,,
21781847,e2f84661-ab10-4913-94d9-330c38915e3f,,2.6,2,6,that's good and ok,2017-05-15 05:12:14 UTC,0,,,,
21783482,cd118beb-8cab-4633-9cad-5d9e47b50593,,3.17,3,17,"Good week, challenging but fulfilling, not totally confident on FBD but I can always go back and revise",2017-05-15 07:21:10 UTC,0,,,,
21783520,d55790af-61b9-4a9c-b98c-60a746ce8022,,2.7,2,7,"Whilst I could do the sums and understand basic trig, I found the smallness of the horizontal component a potential source of confusion. - especially with the dyslexic moment. So having confirmed, that to calculate my angle phi my hypotenuse was 53.4 (which actually  is the same as my adjacent) and the opposite = 0.03, I was getting an angle of phi of 0.032.  Eventually, I decided to use unrounded figures - so Hyp = 53.40000843; Opp = 0.033, Adj = 53.4; and phi = 0.035, which rounds up to 0.04.  Be interested to know if others agree with these calculations.",2017-05-15 07:23:49 UTC,0,,,,
21783640,cd118beb-8cab-4633-9cad-5d9e47b50593,,3.19,3,19,"Like the glossary, could it be provided as a PDF file so that it can be printed",2017-05-15 07:30:32 UTC,0,,,,
21783678,cd118beb-8cab-4633-9cad-5d9e47b50593,,3.19,3,19,Found this week hard and I am not confident with FBD and forces. Anyone know of any other good revision sources that I can use to boost my knowledge,2017-05-15 07:32:26 UTC,0,,,,
21784511,22117e41-1228-49fb-9a79-05383f2a70f6,21783520,2.7,2,7,"This might be called 'ill conditioned'; to get the horizontal comp you are subtracting one fairly large number from another, so the result can change quite a lot with small differences in the two subtracted numbers. This situation can occur quite frequently in eng calcs.",2017-05-15 08:19:20 UTC,0,,,,
21784557,22117e41-1228-49fb-9a79-05383f2a70f6,21531895,2.7,2,7,It depends on what you are looking for. In this case it helped me to assess the situation. But if it doesn't help you then I;d leave it out.,2017-05-15 08:21:32 UTC,1,,,,
21784581,22117e41-1228-49fb-9a79-05383f2a70f6,21783640,3.19,3,19,I'll see what is possible.,2017-05-15 08:22:47 UTC,1,,,,
21784651,22117e41-1228-49fb-9a79-05383f2a70f6,21714661,2.8,2,8,It might make more sense when you can see how it's used in dynamics.,2017-05-15 08:26:04 UTC,1,,,,
21785954,f147f7ba-0ae3-4a1c-a13c-17d6b16d3dfe,21722130,3.11,3,11,Thank you! I will apply that next time...,2017-05-15 09:28:23 UTC,0,,,,
21786619,a7505f00-13c7-46e5-a2bc-546598a59cfe,,2.5,2,5,"It allows you to produce a schematic representation of the practical arrangement and interaction of only those forces that are acting on the body under study. All non-involved interactions are discounted, which therefore helps to simplify the arrangement.",2017-05-15 09:57:23 UTC,1,,,,
21793966,812fa106-cda0-4fd5-bd01-ba9c915410ad,,1.6,1,6,Very simple and informative experiment ..  ,2017-05-15 14:44:58 UTC,0,,,,
21798705,cd118beb-8cab-4633-9cad-5d9e47b50593,,4.1,4,1,Another interesting subject hope it's not as demanding as last weeks as I'm now partaking in another course,2017-05-15 17:56:15 UTC,0,,,,
21798798,cd118beb-8cab-4633-9cad-5d9e47b50593,,4.2,4,2,"Nice and simple, happy with this one

The hole in the card would only be a problem if you wanted to suspend something there, I'm which case you may have to build a fillet into the shape to enable attachment",2017-05-15 18:00:36 UTC,0,,,,
21798853,cd118beb-8cab-4633-9cad-5d9e47b50593,,4.3,4,3,"Again another simple task, I prefer practical work as it allows me to visualise things easily",2017-05-15 18:02:51 UTC,0,,,,
21798976,cd118beb-8cab-4633-9cad-5d9e47b50593,,4.5,4,5,"Equal, opposite and colinear. In a two dimensional plane and in balance",2017-05-15 18:08:27 UTC,0,,,,
21799176,cd118beb-8cab-4633-9cad-5d9e47b50593,,4.6,4,6,"Like the 1/3 height rule for triangles, like to investigate the irregular shape a bit further as the info in the data pdf is a bit to quick for me.

The small triangle in the middle of the triangular shape is known as a ""cocked hat"" in navigation",2017-05-15 18:18:16 UTC,0,,,,
21800030,c0816f82-8d91-43f0-8793-f8e54abc96ed,,1.4,1,4,I´m here to learn new topics about mechanics engineering and improve my english skills,2017-05-15 18:58:00 UTC,0,,,,
21803935,1bb3b5d5-6f26-43f5-85b7-c189ee8d22c8,,2.1,2,1,"Hi to all. I'm really sorry but I must admit that I can't go on with the course now. I don't like to let half made the things, but less to do it bad. And now I can't do this course with the atention that I desire. Then must leave. Really thanks to the teachers staff. And I will be back when I have my life more in order than now. Greetings to all.
Sincerly, S.B.",2017-05-15 21:57:05 UTC,0,,,,
21811376,ee4264c6-aec0-4965-a2b5-23555cd98c35,21714900,2.9,2,9,"ok thanks, i have been able to restart the tutorial. when i first ran the tutorial neither the heading ""Construction of FBD: Car against Barrier"" nor the text ""A rear wheel drive car is driving the front bumper against the fixed barrier as shown in the picture below."" were displayed on the device i was using.
",2017-05-16 09:15:46 UTC,0,,,,
21811908,021e087a-71dd-4040-bdfc-45b01b512018,,2.12,2,12,Our local theatre has speakers that are on cables.,2017-05-16 09:42:00 UTC,1,,,,
21812175,021e087a-71dd-4040-bdfc-45b01b512018,,2.13,2,13,Good tutorial. Took me. A bit off time to get it right but got there in the end. I wouldn't stand under the speaker but its nothing to do with the cables.,2017-05-16 09:53:33 UTC,1,,,,
21812244,021e087a-71dd-4040-bdfc-45b01b512018,,2.15,2,15,Good week. Let's see what's in week 3,2017-05-16 09:57:05 UTC,0,,,,
21812301,021e087a-71dd-4040-bdfc-45b01b512018,,2.17,2,17,Handy glossary. Quiz stumped me a little but I got there in the end ,2017-05-16 10:00:11 UTC,0,,,,
21812479,8a4a257d-77f4-4fac-85ad-6215b78aca3b,21419527,1.1,1,1,It works well on my android,2017-05-16 10:08:38 UTC,0,,,,
21816378,cd118beb-8cab-4633-9cad-5d9e47b50593,,4.7,4,7,"Had to go through it twice but now got it

Using a table. (I assume you means setting up a worksheet in a spreadsheet)

OK for generic objects/calculations in the example shown the number of variables are limited and can easily be inserted into a worksheet to find the CG of the object. Not much use for bespoke calculations though",2017-05-16 13:22:46 UTC,0,,,,
21819221,464a02e0-bb63-4b19-9450-981d32396c1e,,4.8,4,8,"It's been around 50 years since I last did this type of calculation and I am more familiar with just using the formulae for working out the answers. However, I can see the merits of using the tabular method now, but we didn't even have computers then never mind spreadsheets. Just a point regarding the exercises, although I got the correct answers, I used different origins about which to calculate the moments.",2017-05-16 15:45:54 UTC,0,,,,
21821721,2db64305-e4a2-4e18-84ef-d3cd231421d4,,3.19,3,19,"I am really enjoying this course.  Glad I'm retired though,  and only doing it for fun.  I would hate the responsibility of designing real structures within safety limits but pleased to know that engineers have the wherewithal to do it accurately and well.",2017-05-16 18:06:28 UTC,0,,,,
21821773,fd00a700-cef5-4c90-8f66-49cb65d7804a,,4.9,4,9,The tutorial had the repeating issue of saying my incorrect answers were right.,2017-05-16 18:10:01 UTC,0,,,,
21825270,79466e64-2c65-40d0-8295-0957823cd5cc,,2.8,2,8,OK the RT 2.7 in the retro tutorial have me completely lost! Any pointer would be much appreciated.,2017-05-16 22:02:57 UTC,0,,,,
21825861,38b12a0b-15dd-4724-9399-92b4ab77c15e,21821773,4.9,4,9,"Sorry for the inconvenience. May I know that whether there is any particular question where you are facing this problem? or is it for all the questions? I have tried putting some random answers and it is showing me ""incorrect"". Can you please send a screenshot regarding the error display to MOOCs@unsw.edu.au.  ",2017-05-16 23:03:14 UTC,0,,,,
21826763,bbb9d106-ac87-4d78-b791-5129d8d68ec4,,1.9,1,9,"I really enjoyed the Retro tutorial, brings me souvenirs ;)",2017-05-17 01:19:54 UTC,0,,,,
21826813,bbb9d106-ac87-4d78-b791-5129d8d68ec4,,1.11,1,11,Trigonometry is always in my head ... I suffered a lot to understand everything !,2017-05-17 01:26:33 UTC,0,,,,
21829022,d55790af-61b9-4a9c-b98c-60a746ce8022,,3.6,3,6,I was one of the general public for whom torque was a mystery! Not any more.  Thank you.,2017-05-17 06:26:11 UTC,0,,,,
21831277,cd118beb-8cab-4633-9cad-5d9e47b50593,,4.8,4,8,Not as difficult as last week but still challening,2017-05-17 09:09:36 UTC,0,,,,
21831534,021e087a-71dd-4040-bdfc-45b01b512018,,3.1,3,1,This could be a complicated week.,2017-05-17 09:25:34 UTC,0,,,,
21831648,021e087a-71dd-4040-bdfc-45b01b512018,,3.2,3,2,Balancing the twisting forces. This seems ok in this simple experiment but I'm sure will be harder with more weights and strings.,2017-05-17 09:31:56 UTC,0,,,,
21831716,021e087a-71dd-4040-bdfc-45b01b512018,,3.3,3,3,Why did we have to adjust the bands so that they were equal in length.,2017-05-17 09:35:55 UTC,0,,,,
21831806,021e087a-71dd-4040-bdfc-45b01b512018,,3.4,3,4,There is something very clever about the way this all works. And maybe if i study it a bit more I'll see what it is.,2017-05-17 09:40:43 UTC,0,,,,
21831937,021e087a-71dd-4040-bdfc-45b01b512018,,3.6,3,6,This seems to act like a lever. Weight x distance from axis = weight x distance from axis on the other side.,2017-05-17 09:47:34 UTC,0,,,,
21836619,22117e41-1228-49fb-9a79-05383f2a70f6,21819221,4.8,4,8,"That's an interesting and important point. As long as you keep track of things it doesn't matter where you take moments (provided you always use the same axis). As you got the right answer, I assume that you DID keep track of it. When finding the balance mass for the glider, there's (at least) one effective axis to use - see my solution (perhaps after you've had a go yourself).",2017-05-17 14:11:20 UTC,0,,,,
21836657,22117e41-1228-49fb-9a79-05383f2a70f6,21831716,3.3,3,3,"The main thing is to keep the cardboard horizontal, otherwise the horizontal distances from suspension to centre of gravity get corrupted.",2017-05-17 14:13:33 UTC,0,,,,
21839701,d55790af-61b9-4a9c-b98c-60a746ce8022,21709556,3.7,3,7,"It took me a while to work out the equation - the key was remembering that:
1. sum of moments = 0; 
2. The moment for each force = Force*d; 
3. we dont calculate a moment for the force we are using as an axis; and 
4. for each moment you need to work out whether it is clockwise or anticlockwise.",2017-05-17 17:08:33 UTC,0,,,,
21842719,650b66ac-79bc-4979-9c87-49b41998c656,,2.6,2,6,"The trigonometry was manageable. I enjoyed the maths practice! However, I am saddened to have to humbly admit that I can't manage this course right now with a toddler at home. It is amazingly hard to find quiet time when my brain is not already mush, and I've fallen far behind. I feel so disappointed. This is already the second time I've joined this course. Maybe I'll try again on its next run. ",2017-05-17 20:11:43 UTC,0,,,,
21847061,cd118beb-8cab-4633-9cad-5d9e47b50593,,4.10,4,10,Unable to scroll up (android marshmallow),2017-05-18 04:48:05 UTC,0,,,,
21848999,22117e41-1228-49fb-9a79-05383f2a70f6,21842719,2.6,2,6,Well done for getting this far. And thank you for your contributions; I'll miss them.,2017-05-18 08:15:02 UTC,1,,,,
21850957,85239a87-a8fb-490c-83a6-b078564c5320,,3.7,3,7,MOMENT IS DIRECTLY PROPORTION TO PERPENDICULAR DISTANCE SO IF THE CARDBOARD WAS PINNED OFF CENTER THE RESULT WOULD BE DIFFERENT.,2017-05-18 10:21:22 UTC,0,,,,
21853231,85239a87-a8fb-490c-83a6-b078564c5320,,3.8,3,8,"I THINK THE TENSION WOULDN'T CHANGE AND THE BODY ROTATES ABOUT THE AXIS 
",2017-05-18 13:02:18 UTC,0,,,,
21853370,464a02e0-bb63-4b19-9450-981d32396c1e,,4.12,4,12,"I built the model and calculated the CofG of the glider, using the spreadsheet, without the added added mass. I then balanced the model on a biro and found the CofG to be just behind the front wing, which agreed approximately to the calculated value. I calculated the centre of lift to be 11.8cm from the tail, which meant that I needed a mass of 0.8g to be added at the end of the straw. I also found that the stick glue added about 20% to the weight of the paper. By making this adjustment in the spreadsheet the mass needed at the end of the straw increased to 0.95g. The model flew reasonable well with the added mass and I enjoyed this exercise.",2017-05-18 13:10:21 UTC,1,,,,
21853571,85239a87-a8fb-490c-83a6-b078564c5320,,3.10,3,10,IT IS HELPFUL TO UNDERSTAND AND HELP TO ENHANCE UNDERSTANDING AND ANALYZING CAPABILITY. ,2017-05-18 13:22:22 UTC,0,,,,
21854076,85239a87-a8fb-490c-83a6-b078564c5320,,3.14,3,14,"SHOULDN'T WE CONSIDER MOMENT AT POINT A DUE TO WEIGHT AND CAUSE THE FAILURE???
",2017-05-18 13:51:08 UTC,0,,,,
21854326,650b66ac-79bc-4979-9c87-49b41998c656,21842719,2.6,2,6,Thank you. That's very encouraging. Thank you and Gangadhara Prusty and UNSW for creating such an outstanding learning opportunity. I look forward to trying again!,2017-05-18 14:05:32 UTC,0,,,,
21854347,464a02e0-bb63-4b19-9450-981d32396c1e,,4.16,4,16,"In the last quiz there was a question concerning a circle with a rectangle cut out of it. I calculated the CofG to be -(a2b/2)/(Π r2 -ab), ie below the horizontal, which wasn't one of the answers. ",2017-05-18 14:07:03 UTC,0,,,,
21855305,2ae9eb75-0607-476c-959b-daa876715c49,,1.1,1,1,thanks,2017-05-18 15:05:58 UTC,0,,,,
21860276,585d4832-e62e-435b-8983-a2462952ca47,,1.4,1,4,"There is a fascinating way to solve problems with Engineering scope, thats the approach I want to develope.",2017-05-18 20:58:43 UTC,0,,,,
21862578,eda117eb-eab6-4f43-9dfa-e98103ddf7c2,,4.3,4,3,"i think that the talking points are a bit dull. maybe thats why there are not too many comments, or maybe most individuals withdrew? just saying, they dont demand for much to talk about. ",2017-05-19 02:10:11 UTC,0,,,,
21862641,eda117eb-eab6-4f43-9dfa-e98103ddf7c2,,4.5,4,5,equilibrium ,2017-05-19 02:19:44 UTC,0,,,,
21862684,eda117eb-eab6-4f43-9dfa-e98103ddf7c2,,4.6,4,6,i do remember this is essential when designing gravity retaining walls.,2017-05-19 02:25:32 UTC,0,,,,
21867059,38b12a0b-15dd-4724-9399-92b4ab77c15e,21821773,4.9,4,9,"Tq for sending the screenshot. We have detected the issue. Actually, for the triangle case, a relaxation error of +/-0.5 mm is given for any one of the coordinate. That means if the answer is close to the actual answer by +/- 0.5mm then only this issue is coming. This is a marginal error which we will fix it up in the future. But thanks again for your efforts. ",2017-05-19 10:16:34 UTC,0,,,,
21873116,27a4aa56-dfe2-4668-83a9-c4722945c2e6,,4.16,4,16,I got the some answer. I was a little confusing .  I multiplied both  numerator and denominator by (-1) what helped . ,2017-05-19 17:24:48 UTC,0,,,,
21875126,22117e41-1228-49fb-9a79-05383f2a70f6,21862578,4.3,4,3,It's a long job devising talking points. We update some of them each time. Thank you for encouraging us to keep at it.,2017-05-19 20:11:56 UTC,0,,,,
21875153,22117e41-1228-49fb-9a79-05383f2a70f6,21853370,4.12,4,12,Thank you for your comprehensive note. ,2017-05-19 20:14:34 UTC,0,,,,
21876307,98852a7b-559a-48bf-bbb3-0c701de00ecf,,4.12,4,12,Thank you Robin for sharing your story it has inspired me I will give it a go this weekend. ,2017-05-19 22:16:12 UTC,0,,,,
21877500,98852a7b-559a-48bf-bbb3-0c701de00ecf,,4.12,4,12,"Clarification needed please. My understanding of the task is to find the mass needed to be placed at the nose so that the centre of gravity matches the location of the centre of lift and which by my reckoning is 95.5 mm from the nose.  Also, completing the table is for me a giant turn off because I am doing the course to grasp the big ideas and have some fun doing it and the table task doesn't do that for me. The idea of the task is awesome but maybe could have been broken into a lot more smaller steps to keep people progressing. Just a thought. Cheers. ",2017-05-20 01:37:19 UTC,0,,,,
21877540,85239a87-a8fb-490c-83a6-b078564c5320,,3.17,3,17,to find unknown forces we can use equilibrium equations,2017-05-20 01:45:32 UTC,0,,,,
21878137,38c33d71-8d6c-40b1-bf8d-9c873960503b,,1.3,1,3,curious to learn the course,2017-05-20 03:38:01 UTC,0,,,,
21879899,80335c99-206b-45dd-a453-a54f6f2972ec,,1.8,1,8,A simple experiment made clear to me something I might otherwise have missed completely!,2017-05-20 07:53:28 UTC,0,,,,
21884881,22117e41-1228-49fb-9a79-05383f2a70f6,21877500,4.12,4,12,Thank you for the feedback. We'll look at it when we review this run of the course.,2017-05-20 15:25:53 UTC,0,,,,
21890607,eda117eb-eab6-4f43-9dfa-e98103ddf7c2,,4.7,4,7,a table would facilitate finding the centre of gravity each time the loads change by simply substituting the different values.,2017-05-21 02:19:06 UTC,0,,,,
21893009,ee4264c6-aec0-4965-a2b5-23555cd98c35,21720852,3.10,3,10,"i didnt have a problem with the red arrows. i think its pretty clear that they represent the additonal load mentioned in the quuestion, otherwise it wouldnt be possible to answer it. also i dont see what else they could represent.",2017-05-21 08:23:07 UTC,0,,,,
21893290,ee4264c6-aec0-4965-a2b5-23555cd98c35,21770073,3.12,3,12,i'm not pleased with the GUI either. i wanted to go back to a question to repeat it but it doesnt allow this - you can only repeat the entire tutorial. in the last question i was told i  had the answer wrong when it was right. ,2017-05-21 08:55:07 UTC,0,,,,
21893623,ee4264c6-aec0-4965-a2b5-23555cd98c35,,3.14,3,14,"this comment is about the foregoing quiz.
the quiz seems to be about trying to catch people out rather than testing understanding. 
eg why ask ""which is the odd one out""? this is superfluous to the question - all you need to ask is ""which statement is least true"". it has nothing to do with being the odd one out anyway. all the quizzes are phrased this way and i can see no reason for it other than to try to confuse. 
Q3. apparently the correct answer is the joke at the bottom, ""a good joke is ..."". which is obviously a subjective statement. how can anyone possibly get this right? how are we supposed to know you dont think this is a good joke?  if you meant the statement in quotes, then it should not have been in quotes, and there should have been a single statement. in this answer option there are 2 statements, and its impossible to know which you intend.
sorry but i find these quizzes very unhelpful. they put the emphasis on untrue statements instead of reinforcing what we are supposed to have learnt. also proclaiming ""Correct"" when a possibly incorrect statement is chosen, and ""Incorrect"" for a correct one, is subliminally misleading.",2017-05-21 09:28:11 UTC,0,,,,
21893714,ee4264c6-aec0-4965-a2b5-23555cd98c35,,3.14,3,14,"when the textual introduction is intended to be read before the video is watched, as in this lesson, please would you put the introduction first? 
i watched the video first, then having read the intro had to watch the video again.
it seems obvious to put activities in the order in which you intend students to do them, so it occurs to me that perhaps you have no option but to put the video first? if this is the case, perhaps you could split the lesson into 2 lessons, so that you have an intro in one and the video in the next to force the order?",2017-05-21 09:35:50 UTC,0,,,,
21893959,ee4264c6-aec0-4965-a2b5-23555cd98c35,,3.14,3,14,"just out of interest, which is more common in different parts of the world - 1st or 3rd angle projection?",2017-05-21 09:57:09 UTC,0,,,,
21907392,931d7d02-0dba-422c-bca3-c3985f3dd16f,,1.4,1,4,I´m here to learn new topics about mechanics engineering and improve my study skills,2017-05-22 07:18:57 UTC,0,,,,
21907567,cd118beb-8cab-4633-9cad-5d9e47b50593,,4.12,4,12,"Look out Boeing there's a new kid on the block, plane made with hot melt glue which is a bit thick and heavy, as it was not included in the valve the practical result was slightly out but still demonstrate the principles",2017-05-22 07:30:27 UTC,0,,,,
21907628,cd118beb-8cab-4633-9cad-5d9e47b50593,,4.14,4,14,"Another engaging week, thanks all",2017-05-22 07:34:47 UTC,0,,,,
21907811,79580c81-2ee9-4694-9ac3-4b0a60b38002,,1.2,1,2,"Hello, I am a Mechanical Engineer.
This is going to be so much fun. Learning at will. Grasping all I missed out on during my UG days.",2017-05-22 07:46:01 UTC,0,,,,
21907857,cd118beb-8cab-4633-9cad-5d9e47b50593,,5.1,5,1,There is so many situations were friction is an essential part of a mechanical process. I suppose the most obvious is a cars brakes where motion is turned into heat by friction. We obviously need a low friction to enable something to move easily but high friction to stop it,2017-05-22 07:48:09 UTC,0,,,,
21907969,79580c81-2ee9-4694-9ac3-4b0a60b38002,21762684,1.3,1,3,I'd like us to get in touch,2017-05-22 07:54:36 UTC,0,,,,
21908015,cd118beb-8cab-4633-9cad-5d9e47b50593,,5.2,5,2,"Once the book started to move the force required to keep it moving was less,
The top /slide phenomenon is due to the point of application is above/below the objects centre of gravity
The friction of the rope around a a winch capstan can be controlled by applying force (pulling) to the free end of the rope altering the friction and so the pull of the winch",2017-05-22 07:56:58 UTC,0,,,,
21910871,b4f6512b-3fba-4796-a4ef-ea4356d91efa,,4.14,4,14,I think engineers' eyes would definitely see function as more important than form.,2017-05-22 10:23:27 UTC,0,,,,
21918410,464a02e0-bb63-4b19-9450-981d32396c1e,,5.2,5,2,"Tried the string around a rod experiment. Found that the number of washers required to move the system with a loop of the string was about 3 times the number without the loop. I presume this can be explained by the fact that 3 times the length of string is in contact with the bar, which has increased the frictional resistance.",2017-05-22 16:07:09 UTC,0,,,,
21929230,cd118beb-8cab-4633-9cad-5d9e47b50593,,5.4,5,4,As the force increases the effects of friction will be overcome and the object will start to move. Once moving the friction offered to the force will reduce if the force is still maintained at the same levels the object will accelerate to a limiting level.,2017-05-23 07:15:44 UTC,0,,,,
21929280,e8c300db-ba2a-473d-80ea-10d40df312fc,21821773,4.9,4,9,It finished very fast?,2017-05-23 07:19:18 UTC,0,,,,
21929355,cd118beb-8cab-4633-9cad-5d9e47b50593,,5.5,5,5,"""N"" is initially distributed over the base of the box, as ""P"" increases ""N"" moves and concentrate​s around the tipping point",2017-05-23 07:24:18 UTC,0,,,,
21929476,cd118beb-8cab-4633-9cad-5d9e47b50593,,5.6,5,6,"Given the equipment used for the experiment the results are acceptable after all our washers (weights) are a rather chunky item, I think an accuracy of one washers good",2017-05-23 07:32:52 UTC,0,,,,
21931618,bd559ff8-0bde-4393-8455-60b9ada683b7,,5.1,5,1,"brakes in cars, you will need a lot of friction
you'd want planes to have the least amount of friction so they are fuel efficient ",2017-05-23 09:56:13 UTC,0,,,,
21933012,464a02e0-bb63-4b19-9450-981d32396c1e,,5.5,5,5,The Normal Force moves to the Tipping Point as per the FBD.,2017-05-23 11:26:27 UTC,0,,,,
21935185,464a02e0-bb63-4b19-9450-981d32396c1e,,5.6,5,6,The experimental results were within acceptable limits.,2017-05-23 13:42:47 UTC,0,,,,
21945141,eda117eb-eab6-4f43-9dfa-e98103ddf7c2,,5.2,5,2,"as it was mentioned in the video, once you start to move the book it needed less effort to keep it moving. not so sure why yet, is it because a body at rest wants to remain at rest and a body moving wants to remain moving unless acted upon by external forces?

for the book sliding when inclining the table, i say it is obviously due to the effect of gravity. once the book is tilted, its weight is big enough to overcome the friction and pull it downward",2017-05-24 04:16:32 UTC,0,,,,
21945178,eda117eb-eab6-4f43-9dfa-e98103ddf7c2,,4.12,4,12,"I made my sample using a thicker cardboard. It turns out that i had to use a much bigger load at the nose for balancing. I did it by trial and error and it turned out to fly amazingly well. My calvulations however are not based on my model since i did not have a scale and i used diff. material.

https://padlet.com/ThroughEngineersEyes/Week4",2017-05-24 04:21:02 UTC,0,,,,
21945416,eda117eb-eab6-4f43-9dfa-e98103ddf7c2,,5.4,5,4,"at first, the object will remain at rest and the friction coefficient will be within the range of ""limiting static friction"" level. 

when you are able to match the force just before the object starts moving, the forces will be equal thus the system will remain at rest at this stage the ""limiting static friction"" will be at its limit. 

once you get the object to start moving then the friction coefficient will be reduced to that of kinetic friction which is much more lower than the limiting static friction.",2017-05-24 04:52:00 UTC,0,,,,
21945643,eda117eb-eab6-4f43-9dfa-e98103ddf7c2,,5.5,5,5,"The force N is directly proportional to W and are co linear. as such, if a force P is applied to the box, the force N and will change position towards the apex or tipping point progressively as P is increased. ",2017-05-24 05:28:13 UTC,0,,,,
21966274,f147f7ba-0ae3-4a1c-a13c-17d6b16d3dfe,,5.4,5,4,"As one pushes both the 'P' force and the 'F' force will increase, until the 'F' force is overtaken...",2017-05-25 10:39:31 UTC,0,,,,
21966659,f147f7ba-0ae3-4a1c-a13c-17d6b16d3dfe,,5.6,5,6,"The friction coeficient value is affected by the T2 and radian values.

If all things are constant the the coefficient of friction value will increase/decrease with the value of T2.

If all all things are constant then the coefficient of fraction value will go up where the radian value goes down and visa versa...",2017-05-25 11:12:12 UTC,0,,,,
21967583,e894ca06-ce13-423b-9246-378aa97cb483,,2.5,2,5,To diagrammatically represent a concept. In the case forces of motion,2017-05-25 12:25:24 UTC,0,,,,
21968041,464a02e0-bb63-4b19-9450-981d32396c1e,,5.8,5,8,I couldn't enter the answers in the tutorial until I put the browser into Full Screen mode.,2017-05-25 13:04:19 UTC,0,,,,
21969531,464a02e0-bb63-4b19-9450-981d32396c1e,,5.11,5,11,"Found the FBDs quite difficult to get right and the calculations were a challenge. However, I calculated the Fy component to be 31.4mN not 52.3mN as quoted. Not sure who's right.",2017-05-25 14:48:44 UTC,0,,,,
